,City,date,temperature
41046,Uppsala,1968-02-06,0.6
41047,Uppsala,1979-11-17,-4.5
41048,Uppsala,1984-04-03,-3.1
41049,Uppsala,1983-01-06,-1.9
41050,Uppsala,1985-06-28,3.4
41051,Uppsala,1990-06-18,7.3
41052,Uppsala,1986-05-14,14.5
41053,Uppsala,1982-10-19,16.1
41054,Uppsala,1966-05-31,14.2
41055,Uppsala,1983-05-26,9.4
41056,Uppsala,1979-12-20,4.8
41057,Uppsala,1962-07-15,2.6
41058,Uppsala,1979-01-15,-2.2
41059,Uppsala,1963-10-25,-4.2
41060,Uppsala,1976-08-24,-6.8
41061,Uppsala,1973-11-10,-1.3
41062,Uppsala,1972-03-05,2.2
41063,Uppsala,1978-04-25,9.5
41064,Uppsala,1971-03-31,16.7
41065,Uppsala,1985-11-13,17.2
41066,Uppsala,1987-04-11,14.8
41067,Uppsala,1973-01-18,8.9
41068,Uppsala,1964-03-16,2.9
41069,Uppsala,1976-12-20,1.3
41070,Uppsala,1964-12-06,0.8
41071,Uppsala,1970-10-09,-3.6
41072,Uppsala,1988-09-02,-6.2
41073,Uppsala,1970-10-19,-3.6
41074,Uppsala,1979-05-08,4.7
41075,Uppsala,1962-05-22,11.6
41076,Uppsala,1969-05-04,14.6
41077,Uppsala,1984-10-05,17.8
41078,Uppsala,1965-01-19,17.0
41079,Uppsala,1977-05-17,10.6
41080,Uppsala,1964-03-28,6.8
41081,Uppsala,1982-08-12,0.4
41082,Uppsala,1971-07-08,-6.1
41083,Uppsala,1980-02-12,-3.9
41084,Uppsala,1964-01-14,-0.9
41085,Uppsala,1970-10-31,2.7
41086,Uppsala,1969-01-28,3.8
41087,Uppsala,1986-11-23,8.8
41088,Uppsala,1977-12-23,13.2
41089,Uppsala,1974-03-17,16.5
41090,Uppsala,1986-09-10,16.3
41091,Uppsala,1986-03-19,11.6
41092,Uppsala,1983-11-08,6.2
41093,Uppsala,1984-12-20,3.1
41094,Uppsala,1963-01-25,-2.4
41095,Uppsala,1981-02-17,-4.0
41096,Uppsala,1974-11-26,0.2
41097,Uppsala,1969-06-21,-1.4
41098,Uppsala,1983-04-19,3.3
41099,Uppsala,1983-03-19,8.8
41100,Uppsala,1965-05-04,14.1
41101,Uppsala,1972-04-14,16.4
41103,Uppsala,1986-04-06,10.3
41104,Uppsala,1972-11-19,2.0
41105,Uppsala,1972-02-11,1.1
41106,Uppsala,1979-12-23,-6.4
41107,Uppsala,1967-02-18,-10.2
41108,Uppsala,1977-04-23,-12.4
41109,Uppsala,1960-03-16,-6.7
41110,Uppsala,1977-08-14,1.5
41111,Uppsala,1960-01-04,10.0
41112,Uppsala,1979-02-18,15.4
41113,Uppsala,1977-12-11,16.5
41114,Uppsala,1978-01-18,13.3
41115,Uppsala,1975-03-10,8.6
41116,Uppsala,1970-04-13,3.9
41117,Uppsala,1965-06-05,0.3
41118,Uppsala,1977-01-30,-5.4
41119,Uppsala,1986-01-15,-13.7
41120,Uppsala,1989-04-24,-9.1
41121,Uppsala,1981-11-08,-4.1
41122,Uppsala,1985-03-06,0.6
41123,Uppsala,1980-03-14,7.7
41124,Uppsala,1972-02-11,13.9
41125,Uppsala,1963-08-16,18.8
41126,Uppsala,1975-03-23,13.8
41127,Uppsala,1982-12-28,9.5
41128,Uppsala,1968-03-12,2.8
41129,Uppsala,1960-05-04,-1.5
41130,Uppsala,1978-01-02,-6.1
41131,Uppsala,1974-04-02,-14.3
41132,Uppsala,1965-08-11,-12.0
41133,Uppsala,1980-03-01,-7.9
41134,Uppsala,1987-01-07,3.0
41135,Uppsala,1971-12-07,7.6
41136,Uppsala,1963-10-15,12.1
41137,Uppsala,1963-02-16,15.0
41138,Uppsala,1963-09-11,14.8
41139,Uppsala,1966-02-15,9.8
41140,Uppsala,1962-12-15,5.1
41141,Uppsala,1986-12-06,0.2
41142,Uppsala,1990-06-27,-2.6
41143,Uppsala,1960-03-09,-6.5
41144,Uppsala,1977-09-27,-0.2
41145,Uppsala,1974-12-13,1.6
41146,Uppsala,1962-06-15,5.3
41147,Uppsala,1980-05-04,10.2
41148,Uppsala,1985-07-26,14.7
41149,Uppsala,1987-05-28,15.8
41150,Uppsala,1960-04-02,13.8
41151,Uppsala,1980-02-26,10.1
41152,Uppsala,1970-01-20,6.6
41153,Uppsala,1967-10-03,0.5
41154,Uppsala,1981-11-15,-2.1
41155,Uppsala,1987-05-31,-4.5
41156,Uppsala,1972-12-27,-3.4
41157,Uppsala,1969-10-02,-2.1
41158,Uppsala,1968-04-02,1.6
41159,Uppsala,1980-12-28,7.5
41160,Uppsala,1965-05-01,12.0
41161,Uppsala,1984-02-16,17.4
41162,Uppsala,1974-07-15,16.5
41163,Uppsala,1988-02-06,10.0
41164,Uppsala,1989-05-09,5.7
41165,Uppsala,1961-06-07,0.4
41167,Uppsala,1977-01-09,-6.0
41168,Uppsala,1985-08-18,-3.0
41169,Uppsala,1960-12-30,0.2
41170,Uppsala,1985-09-10,4.4
41171,Uppsala,1979-05-20,8.8
41172,Uppsala,1960-10-30,13.4
41173,Uppsala,1961-06-30,17.5
41175,Uppsala,1983-10-17,9.2
41176,Uppsala,1986-07-20,4.2
41177,Uppsala,1984-02-25,-0.8
41178,Uppsala,1977-07-30,-4.4
41179,Uppsala,1964-06-04,-5.1
41180,Uppsala,1979-02-21,-6.7
41181,Uppsala,1971-10-19,-2.8
41182,Uppsala,1981-04-14,4.8
41183,Uppsala,1981-07-15,9.3
41184,Uppsala,1966-05-21,13.1
41185,Uppsala,1970-11-27,17.1
41186,Uppsala,1961-09-18,14.3
41187,Uppsala,1964-09-10,10.9
41188,Uppsala,1978-07-01,3.4
41189,Uppsala,1987-11-28,0.7
41190,Uppsala,1968-11-20,-2.0
41191,Uppsala,1974-03-05,-5.2
41192,Uppsala,1971-05-30,-13.2
41193,Uppsala,1985-09-23,-6.5
41194,Uppsala,1987-11-09,3.1
41195,Uppsala,1976-12-10,11.2
41196,Uppsala,1972-07-12,15.7
41197,Uppsala,1960-08-21,17.0
41198,Uppsala,1983-10-18,16.2
41199,Uppsala,1970-02-07,12.2
41200,Uppsala,1972-06-23,4.4
41201,Uppsala,1976-02-02,-2.1
41202,Uppsala,1988-05-08,-4.9
41203,Uppsala,1982-06-15,-8.8
41204,Uppsala,1970-01-25,-5.4
41205,Uppsala,1967-09-07,0.6
41206,Uppsala,1983-04-23,5.2
41207,Uppsala,1968-06-13,9.7
41208,Uppsala,1968-12-19,13.6
41209,Uppsala,1978-06-09,16.6
41210,Uppsala,1966-07-26,13.7
41211,Uppsala,1987-01-18,10.2
41212,Uppsala,1987-02-12,3.5
41213,Uppsala,1974-05-21,-0.2
41214,Uppsala,1963-01-23,0.5
41215,Uppsala,1987-01-22,-2.0
41216,Uppsala,1965-08-26,-0.6
41217,Uppsala,1971-06-15,-1.7
41218,Uppsala,1974-10-31,4.4
41219,Uppsala,1986-05-17,11.1
41220,Uppsala,1971-08-21,12.7
41221,Uppsala,1960-01-14,16.1
41222,Uppsala,1986-06-30,13.5
41223,Uppsala,1984-01-01,13.0
41224,Uppsala,1985-10-17,5.5
41225,Uppsala,1970-04-24,2.0
41226,Uppsala,1982-03-16,-1.9
41227,Uppsala,1989-11-15,-7.8
41228,Uppsala,1987-02-07,-3.7
41229,Uppsala,1982-10-25,-0.2
41230,Uppsala,1988-08-30,4.3
41231,Uppsala,1978-09-12,10.1
41232,Uppsala,1960-02-21,14.3
41233,Uppsala,1961-11-22,14.8
41234,Uppsala,1977-04-08,15.3
41235,Uppsala,1960-01-13,10.1
41236,Uppsala,1978-01-29,5.4
41237,Uppsala,1986-11-14,-0.7
41238,Uppsala,1985-09-17,-4.9
41239,Uppsala,1964-12-22,-6.8
41240,Uppsala,1990-05-28,-3.5
41241,Uppsala,1960-04-15,-5.2
41242,Uppsala,1970-02-21,2.8
41243,Uppsala,1965-11-17,7.3
41244,Uppsala,1982-11-23,12.9
41245,Uppsala,1976-07-21,14.6
41246,Uppsala,1969-07-08,15.4
41247,Uppsala,1980-06-09,11.2
41248,Uppsala,1977-11-24,5.9
41249,Uppsala,1990-08-31,1.7
41250,Uppsala,1978-07-14,-0.1
41251,Uppsala,1961-03-15,-4.6
41252,Uppsala,1966-03-18,-3.7
41253,Uppsala,1966-02-18,-4.4
41254,Uppsala,1990-11-09,5.2
41255,Uppsala,1981-07-13,8.3
41256,Uppsala,1963-01-28,12.4
41257,Uppsala,1984-10-05,15.1
41258,Uppsala,1961-05-13,13.1
41259,Uppsala,1977-12-21,7.5
41260,Uppsala,1970-06-24,2.7
41261,Uppsala,1990-08-31,-2.8
41262,Uppsala,1981-06-09,-4.7
41263,Uppsala,1960-08-09,-5.8
41264,Uppsala,1975-05-20,-6.4
41265,Uppsala,1976-09-05,1.9
41266,Uppsala,1962-11-24,4.8
41267,Uppsala,1970-11-27,9.6
41268,Uppsala,1977-04-14,16.3
41269,Uppsala,1977-09-14,15.7
41270,Uppsala,1960-06-22,14.1
41271,Uppsala,1988-02-06,9.6
41272,Uppsala,1987-01-29,7.3
41273,Uppsala,1987-02-02,2.3
41274,Uppsala,1962-11-18,-0.1
41275,Uppsala,1989-07-21,-6.5
41276,Uppsala,1978-08-17,-8.6
41277,Uppsala,1973-06-09,-0.6
41278,Uppsala,1972-12-23,2.2
41279,Uppsala,1969-05-16,10.6
41280,Uppsala,1977-07-11,13.5
41281,Uppsala,1974-04-14,15.2
41282,Uppsala,1988-12-04,14.0
41283,Uppsala,1986-04-19,9.8
41284,Uppsala,1988-10-24,4.4
41285,Uppsala,1967-06-17,-0.4
41286,Uppsala,1989-04-03,-0.4
41287,Uppsala,1968-05-25,-5.4
41288,Uppsala,1970-04-20,-7.2
41289,Uppsala,1960-08-12,-4.0
41290,Uppsala,1976-12-17,0.8
41291,Uppsala,1987-07-18,6.4
41292,Uppsala,1973-04-23,12.1
41293,Uppsala,1984-11-08,18.0
41294,Uppsala,1972-10-15,17.0
41295,Uppsala,1966-08-21,11.9
41296,Uppsala,1970-07-30,4.4
41297,Uppsala,1975-07-05,0.6
41298,Uppsala,1989-11-03,-6.7
41299,Uppsala,1976-10-29,-7.3
41300,Uppsala,1982-06-27,-10.4
41301,Uppsala,1987-10-28,-2.7
41302,Uppsala,1973-06-03,0.6
41303,Uppsala,1962-07-08,9.6
41304,Uppsala,1990-12-08,13.3
41305,Uppsala,1965-02-19,15.1
41306,Uppsala,1966-02-13,12.1
41307,Uppsala,1963-05-06,9.6
41308,Uppsala,1968-08-06,4.2
41309,Uppsala,1982-01-12,-3.7
41310,Uppsala,1966-06-16,-2.5
41311,Uppsala,1985-11-21,-2.0
41312,Uppsala,1964-04-19,-3.5
41313,Uppsala,1986-06-30,-3.2
41314,Uppsala,1971-01-11,2.4
41315,Uppsala,1983-08-10,8.0
41316,Uppsala,1973-07-20,12.3
41317,Uppsala,1965-03-24,16.6
41318,Uppsala,1977-01-13,14.0
41319,Uppsala,1970-11-22,8.4
41320,Uppsala,1976-08-25,5.1
41321,Uppsala,1986-03-12,0.5
41322,Uppsala,1977-02-11,-2.8
41323,Uppsala,1978-05-02,-6.5
41324,Uppsala,1962-03-03,-9.1
41325,Uppsala,1983-03-01,-6.4
41326,Uppsala,1980-08-17,1.4
41327,Uppsala,1976-09-29,8.0
41329,Uppsala,1988-11-05,15.1
41330,Uppsala,1987-07-13,13.7
41331,Uppsala,1983-06-20,11.1
41332,Uppsala,1963-05-21,6.7
41333,Uppsala,1986-01-27,2.3
41334,Uppsala,1983-06-27,-4.7
41335,Uppsala,1964-09-20,-7.7
41336,Uppsala,1986-12-12,-3.0
41337,Uppsala,1989-10-19,1.1
41338,Uppsala,1983-06-09,4.4
41339,Uppsala,1988-10-03,9.6
41340,Uppsala,1970-07-08,14.2
41341,Uppsala,1983-09-10,17.3
41342,Uppsala,1960-11-25,16.1
41343,Uppsala,1967-11-25,10.1
41344,Uppsala,1966-11-27,5.3
41345,Uppsala,1982-10-27,2.1
41346,Uppsala,1960-01-07,-1.8
41347,Uppsala,1977-08-29,-6.4
41348,Uppsala,1987-10-06,-7.5
41349,Uppsala,1988-08-12,-1.8
41350,Uppsala,1972-08-15,3.0
41351,Uppsala,1967-10-03,10.3
41352,Uppsala,1984-08-16,15.3
41353,Uppsala,1979-05-28,15.3
41354,Uppsala,1977-03-25,14.0
41355,Uppsala,1976-11-23,10.1
41356,Uppsala,1970-05-20,3.1
41357,Uppsala,1990-08-08,0.7
41358,Uppsala,1971-01-05,-1.6
41359,Uppsala,1984-06-11,-5.3
41360,Uppsala,1984-06-15,-1.2
41361,Uppsala,1982-04-29,2.3
41362,Uppsala,1968-12-04,3.9
41363,Uppsala,1984-04-30,9.0
41364,Uppsala,1965-07-03,15.4
41365,Uppsala,1971-09-26,15.0
41366,Uppsala,1982-11-17,13.1
41368,Uppsala,1986-11-20,8.8
41369,Uppsala,1986-01-28,1.6
41370,Uppsala,1983-08-08,-6.2
41371,Uppsala,1971-01-13,-3.9
41372,Uppsala,1978-01-28,-3.6
41373,Uppsala,1974-09-18,-6.5
41374,Uppsala,1963-06-30,3.4
41375,Uppsala,1979-11-04,7.3
41376,Uppsala,1973-09-19,12.5
41377,Uppsala,1965-08-22,13.6
41378,Uppsala,1986-02-20,12.4
41379,Uppsala,1977-07-14,8.9
41380,Uppsala,1982-12-04,6.0
41381,Uppsala,1983-01-08,-0.6
41382,Uppsala,1990-06-18,-6.4
41383,Uppsala,1979-03-24,-10.0
41384,Uppsala,1973-12-10,-10.2
41385,Uppsala,1980-09-09,-5.0
41386,Uppsala,1963-08-19,2.6
41387,Uppsala,1964-01-04,10.8
41388,Uppsala,1988-12-06,14.1
41389,Uppsala,1987-07-26,15.4
41390,Uppsala,1987-08-07,14.9
41391,Uppsala,1989-02-14,10.8
41392,Uppsala,1969-04-07,5.3
41393,Uppsala,1973-08-29,0.2
41394,Uppsala,1963-05-20,-3.7
41395,Uppsala,1970-12-21,-3.0
41396,Uppsala,1985-01-27,-5.3
41397,Uppsala,1960-05-20,-2.7
41398,Uppsala,1962-11-14,4.3
41399,Uppsala,1989-11-01,10.3
41400,Uppsala,1967-02-21,13.4
41401,Uppsala,1967-02-16,14.5
41402,Uppsala,1960-02-11,13.1
41403,Uppsala,1971-12-22,9.5
41404,Uppsala,1962-01-13,5.1
41405,Uppsala,1960-07-02,0.2
41406,Uppsala,1967-02-15,-3.8
41407,Uppsala,1981-02-08,-3.6
41408,Uppsala,1965-05-09,-4.6
41409,Uppsala,1980-12-24,-2.6
41410,Uppsala,1989-06-01,3.5
41411,Uppsala,1984-02-15,7.2
41412,Uppsala,1985-10-03,13.7
41413,Uppsala,1986-05-24,13.5
41414,Uppsala,1964-03-11,12.8
41415,Uppsala,1971-08-27,11.2
41416,Uppsala,1966-12-09,5.8
41417,Uppsala,1972-10-13,-4.5
41418,Uppsala,1974-04-10,-8.3
41419,Uppsala,1982-10-13,-11.0
41420,Uppsala,1981-04-06,-13.3
41421,Uppsala,1981-07-05,-2.3
41422,Uppsala,1966-10-13,-0.2
41423,Uppsala,1965-02-21,9.0
41424,Uppsala,1961-04-07,16.1
41425,Uppsala,1988-07-18,16.2
41426,Uppsala,1986-09-22,13.5
41427,Uppsala,1967-06-13,9.0
41428,Uppsala,1973-03-23,4.2
41429,Uppsala,1977-10-17,0.7
41430,Uppsala,1972-01-04,-2.8
41431,Uppsala,1975-03-02,-8.9
41432,Uppsala,1967-05-13,-2.9
41433,Uppsala,1973-01-29,1.9
41434,Uppsala,1975-12-05,3.3
41435,Uppsala,1986-09-25,8.2
41436,Uppsala,1978-07-13,13.3
41437,Uppsala,1984-10-06,15.9
41438,Uppsala,1988-10-27,14.7
41439,Uppsala,1984-12-03,10.9
41440,Uppsala,1975-09-04,6.3
41441,Uppsala,1973-06-10,2.9
41442,Uppsala,1969-08-05,-7.1
41443,Uppsala,1983-05-17,-10.1
41444,Uppsala,1971-08-16,-6.5
41445,Uppsala,1990-06-01,-0.3
41446,Uppsala,1984-07-25,5.1
41447,Uppsala,1982-08-20,7.4
41448,Uppsala,1971-09-20,16.0
41449,Uppsala,1988-02-03,15.1
41450,Uppsala,1972-06-25,14.9
41451,Uppsala,1973-09-25,10.4
41452,Uppsala,1988-03-19,3.4
41453,Uppsala,1989-11-06,-3.3
41454,Uppsala,1985-04-10,-4.3
41455,Uppsala,1983-05-07,-5.1
41456,Uppsala,1987-03-06,-9.4
41457,Uppsala,1971-09-08,-5.9
41458,Uppsala,1963-05-22,2.9
41459,Uppsala,1983-07-01,8.2
41460,Uppsala,1977-06-07,15.8
41461,Uppsala,1961-08-13,16.6
41462,Uppsala,1964-08-22,16.5
41463,Uppsala,1970-09-29,10.2
41464,Uppsala,1983-03-27,5.9
41465,Uppsala,1979-08-18,-2.2
41466,Uppsala,1974-12-22,-7.3
41467,Uppsala,1990-01-25,-9.8
41468,Uppsala,1987-09-10,-13.4
41469,Uppsala,1968-12-16,-2.6
41470,Uppsala,1969-02-18,1.1
41471,Uppsala,1975-10-27,8.9
41472,Uppsala,1980-03-22,16.3
41473,Uppsala,1983-03-04,14.7
41474,Uppsala,1974-04-02,14.6
41475,Uppsala,1966-09-06,9.4
41476,Uppsala,1974-08-01,5.0
41477,Uppsala,1984-04-14,-1.9
41478,Uppsala,1986-04-17,-2.5
41479,Uppsala,1967-01-23,-3.2
41480,Uppsala,1962-01-29,-2.9
41481,Uppsala,1988-04-16,-3.8
41482,Uppsala,1971-07-20,2.0
41483,Uppsala,1971-02-22,9.9
41485,Uppsala,1975-11-15,15.8
41486,Uppsala,1990-02-10,14.2
41487,Uppsala,1971-12-06,9.1
41488,Uppsala,1989-03-11,5.2
41489,Uppsala,1990-02-21,-1.7
41490,Uppsala,1990-06-28,-1.0
41491,Uppsala,1978-12-18,-7.4
41492,Uppsala,1972-11-11,-3.2
41493,Uppsala,1979-06-27,-0.9
41494,Uppsala,1965-09-11,2.6
41495,Uppsala,1976-02-17,8.7
41496,Uppsala,1983-06-02,15.0
41497,Uppsala,1989-02-07,18.2
41498,Uppsala,1977-11-01,14.2
41499,Uppsala,1974-10-05,9.1
41500,Uppsala,1990-03-13,5.0
41501,Uppsala,1990-12-02,1.0
41502,Uppsala,1962-03-24,1.6
41503,Uppsala,1966-04-07,-0.3
41504,Uppsala,1965-04-01,-2.3
41505,Uppsala,1986-01-21,1.9
41506,Uppsala,1983-08-13,2.5
41507,Uppsala,1974-10-14,9.3
41508,Uppsala,1974-09-08,15.6
41509,Uppsala,1965-02-24,18.1
41510,Uppsala,1984-12-29,14.2
41511,Uppsala,1975-08-09,8.6
41512,Uppsala,1977-03-24,2.5
41513,Uppsala,1972-12-15,-3.0
41514,Uppsala,1965-12-02,-5.2
41515,Uppsala,1975-10-03,-1.1
41516,Uppsala,1990-01-14,-0.4
41517,Uppsala,1975-12-11,-0.3
41518,Uppsala,1983-11-27,4.8
41519,Uppsala,1971-06-14,8.6
41520,Uppsala,1986-08-17,13.9
41521,Uppsala,1968-04-01,14.2
41522,Uppsala,1968-03-02,14.3
41523,Uppsala,1990-07-08,10.9
41524,Uppsala,1962-11-28,3.6
41525,Uppsala,1966-09-27,1.3
41526,Uppsala,1985-07-11,-0.9
41527,Uppsala,1971-08-13,-0.4
41528,Uppsala,1960-11-21,-2.7
41529,Uppsala,1978-03-22,-0.1
41530,Uppsala,1990-02-18,2.8
41531,Uppsala,1982-02-21,10.1
41532,Uppsala,1965-03-07,13.4
41533,Uppsala,1968-02-23,17.2
41534,Uppsala,1972-01-14,17.0
41535,Uppsala,1981-03-15,11.7
41536,Uppsala,1989-10-09,5.5
41537,Uppsala,1973-12-23,1.6
41538,Uppsala,1969-12-01,-1.1
41539,Uppsala,1963-01-27,-7.7
41540,Uppsala,1986-04-17,-3.6
41541,Uppsala,1980-01-11,-4.1
41542,Uppsala,1990-12-18,2.8
41543,Uppsala,1982-08-07,9.8
41544,Uppsala,1987-08-02,13.7
41545,Uppsala,1975-08-21,15.9
41546,Uppsala,1976-03-04,15.3
41547,Uppsala,1976-06-26,7.6
41548,Uppsala,1970-06-02,3.7
41549,Uppsala,1967-05-26,0.5
41550,Uppsala,1972-05-21,-5.6
41551,Uppsala,1978-10-16,-4.7
41552,Uppsala,1968-08-23,-7.3
41553,Uppsala,1974-02-22,-0.5
41554,Uppsala,1980-10-22,1.0
41555,Uppsala,1988-09-23,8.9
41556,Uppsala,1987-08-05,14.0
41557,Uppsala,1978-02-07,13.6
41558,Uppsala,1979-01-17,13.5
41559,Uppsala,1964-12-31,8.4
41560,Uppsala,1985-07-08,6.0
41561,Uppsala,1990-12-12,0.7
41562,Uppsala,1980-03-01,-2.5
41563,Uppsala,1990-07-31,-3.6
41564,Uppsala,1977-08-29,-8.6
41565,Uppsala,1963-09-24,-2.3
41566,Uppsala,1980-04-12,1.5
41567,Uppsala,1982-05-22,9.3
41568,Uppsala,1983-04-17,14.5
41569,Uppsala,1961-11-21,14.3
41570,Uppsala,1988-05-29,13.4
41571,Uppsala,1970-07-01,8.2
41572,Uppsala,1967-12-01,4.6
41573,Uppsala,1972-12-19,2.5
41574,Uppsala,1978-11-23,-10.1
41575,Uppsala,1962-05-18,-10.1
41576,Uppsala,1987-06-21,-9.5
41577,Uppsala,1967-12-23,-1.5
41578,Uppsala,1989-07-22,2.2
41579,Uppsala,1966-11-10,9.3
41580,Uppsala,1985-03-15,15.6
41581,Uppsala,1961-02-12,14.2
41582,Uppsala,1979-11-27,13.7
41583,Uppsala,1990-02-05,9.7
41584,Uppsala,1979-10-02,3.2
41585,Uppsala,1966-03-27,0.0
41586,Uppsala,1979-09-17,-4.8
41587,Uppsala,1969-10-26,-7.8
41588,Uppsala,1989-07-30,-9.1
41589,Uppsala,1961-01-02,-4.8
41590,Uppsala,1981-07-11,4.0
41591,Uppsala,1969-07-06,8.7
41592,Uppsala,1980-06-07,15.5
41593,Uppsala,1984-05-02,16.1
41594,Uppsala,1960-08-25,13.9
41595,Uppsala,1966-09-14,11.1
41596,Uppsala,1971-11-27,3.2
41597,Uppsala,1969-06-19,-3.5
41598,Uppsala,1961-12-17,-2.8
41599,Uppsala,1962-06-06,-5.9
41600,Uppsala,1988-06-16,-4.7
41601,Uppsala,1972-03-01,-3.8
41602,Uppsala,1981-11-08,3.0
41603,Uppsala,1966-06-18,10.7
41604,Uppsala,1963-12-08,12.7
41605,Uppsala,1980-04-18,15.9
41606,Uppsala,1981-02-02,14.0
41607,Uppsala,1981-06-29,10.2
41608,Uppsala,1983-04-04,4.4
41609,Uppsala,1980-05-17,-0.8
41610,Uppsala,1968-01-30,-9.5
41611,Uppsala,1966-05-28,-10.2
41612,Uppsala,1973-12-07,-5.1
41613,Uppsala,1966-05-02,0.5
41615,Uppsala,1972-02-03,9.1
41616,Uppsala,1981-02-09,12.0
41617,Uppsala,1985-08-23,16.9
41618,Uppsala,1988-04-02,15.5
41619,Uppsala,1978-02-06,10.2
41620,Uppsala,1968-01-31,5.1
41621,Uppsala,1979-12-08,2.5
41622,Uppsala,1975-04-03,-2.1
41623,Uppsala,1972-11-04,-1.0
41624,Uppsala,1986-10-04,-5.8
41625,Uppsala,1967-03-24,-1.1
41626,Uppsala,1962-12-16,3.2
41627,Uppsala,1972-02-20,9.8
41628,Uppsala,1970-01-26,13.6
41629,Uppsala,1978-07-20,16.9
41630,Uppsala,1960-02-16,15.5
41631,Uppsala,1976-05-13,10.5
41632,Uppsala,1972-03-11,5.7
41633,Uppsala,1984-05-15,-0.3
41634,Uppsala,1963-04-04,-3.0
41635,Uppsala,1974-01-25,-6.6
41636,Uppsala,1965-09-23,-3.5
41637,Uppsala,1975-06-25,-3.8
41638,Uppsala,1974-09-14,4.3
41639,Uppsala,1967-04-26,10.8
41640,Uppsala,1982-03-16,13.4
41641,Uppsala,1979-11-17,15.2
41642,Uppsala,1964-11-10,15.0
41643,Uppsala,1966-09-02,9.0
41644,Uppsala,1978-08-09,6.8
41645,Uppsala,1984-07-13,1.7
41646,Uppsala,1983-06-12,-0.6
41647,Uppsala,1981-02-04,-11.3
41648,Uppsala,1984-02-07,-13.8
41649,Uppsala,1961-08-11,-2.4
41650,Uppsala,1973-12-18,0.8
41651,Uppsala,1983-08-20,8.9
41652,Uppsala,1987-04-29,13.4
41653,Uppsala,1972-01-18,15.4
41654,Uppsala,1971-07-15,14.3
41655,Uppsala,1963-03-10,8.4
41656,Uppsala,1986-05-11,6.1
41657,Uppsala,1966-06-11,-2.4
41658,Uppsala,1965-11-11,-8.4
41659,Uppsala,1988-09-10,-8.1
41660,Uppsala,1984-01-11,-10.4
41661,Uppsala,1980-08-22,-0.2
41662,Uppsala,1989-06-08,0.9
41663,Uppsala,1984-11-03,11.3
41664,Uppsala,1975-08-03,15.8
41665,Uppsala,1986-01-12,15.8
41666,Uppsala,1988-03-16,12.0
41667,Uppsala,1972-02-03,6.9
41668,Uppsala,1962-06-19,5.1
41669,Uppsala,1966-03-29,3.1
41670,Uppsala,1983-09-27,-3.8
41671,Uppsala,1978-02-20,-14.3
41672,Uppsala,1972-08-15,-6.2
41673,Uppsala,1981-09-30,-6.1
41674,Uppsala,1987-11-29,3.4
41675,Uppsala,1962-01-05,7.6
41676,Uppsala,1975-01-27,11.4
41677,Uppsala,1975-10-20,15.0
41678,Uppsala,1986-02-18,11.8
41679,Uppsala,1972-04-27,8.7
41680,Uppsala,1963-10-21,6.4
41681,Uppsala,1971-05-30,0.6
41682,Uppsala,1983-03-14,-3.5
41683,Uppsala,1987-11-08,-0.9
41684,Uppsala,1966-01-05,-2.4
41685,Uppsala,1962-01-24,-3.3
41686,Uppsala,1972-11-12,1.9
41687,Uppsala,1984-05-14,11.0
41688,Uppsala,1970-08-19,15.7
41689,Uppsala,1973-08-02,17.0
41690,Uppsala,1963-11-19,14.0
41691,Uppsala,1976-09-26,11.0
41692,Uppsala,1972-04-14,3.6
41693,Uppsala,1967-08-06,-3.0
41694,Uppsala,1974-07-31,-5.1
41695,Uppsala,1985-02-26,1.5
41696,Uppsala,1976-04-17,1.4
41697,Uppsala,1965-11-13,2.1
41698,Uppsala,1990-12-31,3.8
41699,Uppsala,1981-07-14,11.0
41700,Uppsala,1985-11-13,14.4
41701,Uppsala,1965-05-22,16.8
41702,Uppsala,1979-10-28,14.1
41703,Uppsala,1970-06-22,11.0
41704,Uppsala,1965-05-05,5.5
41705,Uppsala,1967-09-08,0.7
41706,Uppsala,1975-01-16,-5.1
41707,Uppsala,1986-07-20,-1.4
41708,Uppsala,1990-04-11,2.6
41709,Uppsala,1975-07-26,3.2
41710,Uppsala,1973-09-29,5.3
41711,Uppsala,1988-10-13,10.8
41712,Uppsala,1989-09-06,14.2
41713,Uppsala,1971-10-24,15.2
41714,Uppsala,1967-05-11,15.1
41715,Uppsala,1985-02-22,8.7
41716,Uppsala,1979-01-07,5.2
41717,Uppsala,1989-11-28,-0.9
41718,Uppsala,1987-06-14,-1.5
41719,Uppsala,1982-06-26,-2.7
41720,Uppsala,1965-05-29,-5.2
41721,Uppsala,1975-07-17,0.9
41722,Uppsala,1971-07-10,4.2
41723,Uppsala,1961-07-24,8.1
41724,Uppsala,1972-09-02,11.1
41725,Uppsala,1964-05-21,17.4
41726,Uppsala,1970-06-08,15.7
41727,Uppsala,1989-03-23,9.8
41728,Uppsala,1982-08-16,5.2
41729,Uppsala,1977-03-22,1.6
41730,Uppsala,1976-01-31,-1.1
41731,Uppsala,1990-03-11,-0.4
41732,Uppsala,1984-05-20,-1.4
41733,Uppsala,1984-01-13,1.7
41734,Uppsala,1960-02-07,1.9
41735,Uppsala,1983-01-27,12.5
41736,Uppsala,1965-10-09,16.0
41737,Uppsala,1970-05-10,15.6
41738,Uppsala,1967-04-18,14.0
41739,Uppsala,1969-12-30,9.5
41740,Uppsala,1968-01-31,1.2
